label,dim,level,analytic_conductor,mean_corr,rank_ratio,top1_frac,spectral_entropy,cond_number
3015.2.a.n,8,3015,24.074896209416035,0.011737306001746897,1.0,0.9999999999999998,2.220446049250313e-16,inf
3015.2.a.o,9,3015,24.074896209416035,-0.0015152351154174553,1.0,0.9999999999999998,2.220446049250313e-16,inf
3015.2.a.p,9,3015,24.074896209416035,-0.0013228319306316455,1.0,0.9999999999999998,2.220446049250313e-16,inf
3015.2.a.q,11,3015,24.074896209416035,0.007987562865654881,1.0,0.9999999999999998,2.220446049250313e-16,inf
3015.2.a.r,13,3015,24.074896209416035,-0.0018747835828765002,1.0,0.9999999999999998,2.220446049250313e-16,inf
3015.2.a.s,13,3015,24.074896209416035,-0.0008200941763820686,1.0,0.9999999999999998,2.220446049250313e-16,inf
3016.2.a.a,1,3016,24.082881249618165,-0.01826675752959991,0.9999999999999999,0.9999999999999999,1.1102230246251564e-16,inf
3016.2.a.b,1,3016,24.082881249618165,-0.00592219424943452,0.9999999999999996,0.9999999999999996,4.440892098500625e-16,inf
3016.2.a.c,1,3016,24.082881249618165,-0.006423338962374427,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
3016.2.a.d,6,3016,24.082881249618165,0.0020853525962078244,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
3016.2.a.e,9,3016,24.082881249618165,0.014234679715172437,1.0,0.9999999999999997,3.330669073875469e-16,inf
3016.2.a.f,10,3016,24.082881249618165,0.018682262654297798,1.0,1.0,-0.0,inf
3016.2.a.g,10,3016,24.082881249618165,-0.003056377957489992,0.9999999999999998,0.9999999999999997,3.330669073875469e-16,inf
3016.2.a.h,10,3016,24.082881249618165,0.008092446058219698,1.0,0.9999999999999997,3.330669073875469e-16,inf
3016.2.a.i,11,3016,24.082881249618165,0.0034827284820813905,1.0,0.9999999999999996,4.440892098500625e-16,inf
3016.2.a.j,12,3016,24.082881249618165,0.007659835937231891,1.0,0.9999999999999997,3.330669073875469e-16,inf
3016.2.a.k,13,3016,24.082881249618165,-0.002216405467525433,1.0,0.9999999999999996,4.440892098500625e-16,inf
3017.2.a.a,1,3017,24.09086628982029,-0.005797611192026827,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
3017.2.a.b,1,3017,24.09086628982029,-2.9895553918351526e-05,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
3017.2.a.c,37,3017,24.09086628982029,0.5050208179868243,1.0,1.0,-0.0,inf
3017.2.a.d,48,3017,24.09086628982029,0.3395991882390815,1.0,0.9999999999999997,3.330669073875469e-16,inf
3017.2.a.e,58,3017,24.09086628982029,0.8887652495555856,1.0,0.9999999999999997,3.330669073875469e-16,inf
3017.2.a.f,70,3017,24.09086628982029,0.5442429610458666,1.0,0.9999999999999997,3.330669073875469e-16,inf
3018.2.a.a,1,3018,24.09885133002242,-0.0029607414433571373,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
3018.2.a.b,1,3018,24.09885133002242,-0.012441861782949275,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
3018.2.a.c,1,3018,24.09885133002242,-0.00147030981140597,0.9999999999999996,0.9999999999999996,4.440892098500625e-16,inf
3018.2.a.d,1,3018,24.09885133002242,-0.0018075627316704837,0.9999999999999996,0.9999999999999996,4.440892098500625e-16,inf
3018.2.a.e,1,3018,24.09885133002242,0.002416504298145649,0.9999999999999999,0.9999999999999999,1.1102230246251564e-16,inf
3018.2.a.f,4,3018,24.09885133002242,0.009584779190861786,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
3018.2.a.g,6,3018,24.09885133002242,-0.0013971315073512461,0.9999999999999998,0.9999999999999996,4.440892098500625e-16,inf
3018.2.a.h,9,3018,24.09885133002242,0.008880959728641722,1.0,0.9999999999999998,2.220446049250313e-16,inf
3018.2.a.i,9,3018,24.09885133002242,-0.001996440428742788,1.0,0.9999999999999998,2.220446049250313e-16,inf
3018.2.a.j,10,3018,24.09885133002242,0.001387830433278115,1.0,0.9999999999999998,2.220446049250313e-16,inf
3018.2.a.k,12,3018,24.09885133002242,0.0029860297345977974,1.0,0.9999999999999998,2.220446049250313e-16,inf
3018.2.a.l,13,3018,24.09885133002242,-0.00018542310469202425,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
3018.2.a.m,17,3018,24.09885133002242,0.007026339006643208,1.0,0.9999999999999997,3.330669073875469e-16,inf
3019.2.a.a,2,3019,24.10683637022455,-0.0029140018134868606,1.0,0.9999999999999998,2.220446049250313e-16,inf
3019.2.a.b,119,3019,24.10683637022455,0.9444338888712612,1.0,0.9999999999999996,4.440892098500625e-16,inf
3019.2.a.c,130,3019,24.10683637022455,0.8961659877460223,1.0,0.9999999999999997,3.330669073875469e-16,inf
3020.2.a.a,1,3020,24.114821410426675,-0.0034924572928697268,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
3020.2.a.b,1,3020,24.114821410426675,0.0044193919253623405,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
3020.2.a.c,1,3020,24.114821410426675,-0.002374971339260158,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
3020.2.a.d,4,3020,24.114821410426675,-0.0023929598920120277,0.9999999999999999,0.9999999999999996,4.440892098500625e-16,inf
3020.2.a.e,4,3020,24.114821410426675,0.008930779653780894,0.9999999999999998,0.9999999999999997,3.330669073875469e-16,inf
3020.2.a.f,6,3020,24.114821410426675,0.007647055166281307,1.0,0.9999999999999997,3.330669073875469e-16,inf
3020.2.a.g,8,3020,24.114821410426675,-0.0017070063922971172,0.9999999999999999,0.9999999999999996,4.440892098500625e-16,inf
3020.2.a.h,10,3020,24.114821410426675,0.00048226656186561303,1.0,0.9999999999999997,3.330669073875469e-16,inf
3020.2.a.i,15,3020,24.114821410426675,0.016886740147244634,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
3021.2.a.a,1,3021,24.122806450628804,0.018942853146239193,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
3021.2.a.b,1,3021,24.122806450628804,0.014667499786287348,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
3021.2.a.c,2,3021,24.122806450628804,0.0025828152189756306,0.9999999999999998,0.9999999999999997,3.330669073875469e-16,inf
3021.2.a.d,14,3021,24.122806450628804,0.014796072697997875,1.0,0.9999999999999997,3.330669073875469e-16,inf
3021.2.a.e,16,3021,24.122806450628804,-0.0006391559967144219,1.0,0.9999999999999998,2.220446049250313e-16,inf
3021.2.a.f,16,3021,24.122806450628804,-0.003395360002334955,1.0,0.9999999999999996,4.440892098500625e-16,inf
3021.2.a.g,18,3021,24.122806450628804,0.008838218733201963,1.0,0.9999999999999998,2.220446049250313e-16,inf
3021.2.a.h,19,3021,24.122806450628804,-0.0018290704280119338,1.0,0.9999999999999997,3.330669073875469e-16,inf
3021.2.a.i,19,3021,24.122806450628804,-0.0019171663659835858,1.0,0.9999999999999998,2.220446049250313e-16,inf
3021.2.a.j,24,3021,24.122806450628804,0.39522743567234464,1.0,1.0,-0.0,inf
3021.2.a.k,25,3021,24.122806450628804,0.2148274138303399,1.0,1.0,-0.0,inf
3022.2.a.a,28,3022,24.130791490830934,0.3168063571573988,1.0,0.9999999999999997,3.330669073875469e-16,inf
3022.2.a.b,28,3022,24.130791490830934,0.539301196986356,1.0,0.9999999999999996,4.440892098500625e-16,inf
3022.2.a.c,34,3022,24.130791490830934,0.7245327660654148,1.0,0.9999999999999997,3.330669073875469e-16,inf
3022.2.a.d,35,3022,24.130791490830934,0.21978325373397106,1.0,0.9999999999999996,4.440892098500625e-16,inf
3023.2.a.a,1,3023,24.13877653103306,-0.007409656060212773,0.9999999999999996,0.9999999999999996,4.440892098500625e-16,inf
3023.2.a.b,102,3023,24.13877653103306,0.8420106895073697,1.0,0.9999999999999997,3.330669073875469e-16,inf
3023.2.a.c,149,3023,24.13877653103306,0.9876982337100283,1.0,0.9999999999999997,3.330669073875469e-16,inf
3024.2.a.a,1,3024,24.14676157123519,-0.010478438611760258,0.9999999999999999,0.9999999999999999,1.1102230246251564e-16,inf
3024.2.a.b,1,3024,24.14676157123519,-0.006798337688493608,1.0,1.0,-0.0,inf
3024.2.a.ba,1,3024,24.14676157123519,0.007478738111221855,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
3024.2.a.bb,1,3024,24.14676157123519,0.02110773922216265,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
3024.2.a.bc,1,3024,24.14676157123519,-0.0009143889665014792,1.0,1.0,-0.0,inf
3024.2.a.bd,1,3024,24.14676157123519,-0.007674239911350767,0.9999999999999999,0.9999999999999999,1.1102230246251564e-16,inf
3024.2.a.be,2,3024,24.14676157123519,0.00019411845611322403,0.9999999999999998,0.9999999999999996,4.440892098500625e-16,inf
3024.2.a.bf,2,3024,24.14676157123519,-0.0014292485865953837,1.0,0.9999999999999999,1.1102230246251564e-16,inf
3024.2.a.bg,2,3024,24.14676157123519,-0.0018748399245130743,0.9999999999999999,0.9999999999999998,2.220446049250313e-16,inf
3024.2.a.bh,2,3024,24.14676157123519,0.00791594168347649,1.0,1.0,-0.0,inf
3024.2.a.bi,2,3024,24.14676157123519,0.006049383347374377,0.9999999999999999,0.9999999999999998,2.220446049250313e-16,inf
3024.2.a.bj,2,3024,24.14676157123519,0.005740169710158457,1.0,0.9999999999999997,3.330669073875469e-16,inf
3024.2.a.bk,2,3024,24.14676157123519,0.008817898707994178,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
3024.2.a.bl,2,3024,24.14676157123519,0.0004870188921618912,1.0,0.9999999999999999,1.1102230246251564e-16,inf
3024.2.a.bm,2,3024,24.14676157123519,0.0031375035386112266,1.0,0.9999999999999999,1.1102230246251564e-16,inf
3024.2.a.c,1,3024,24.14676157123519,0.002134443302408052,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
3024.2.a.d,1,3024,24.14676157123519,-0.0035271954062960796,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
3024.2.a.e,1,3024,24.14676157123519,-0.0032191116725581786,0.9999999999999996,0.9999999999999996,4.440892098500625e-16,inf
3024.2.a.f,1,3024,24.14676157123519,7.919861473750604e-05,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
3024.2.a.g,1,3024,24.14676157123519,-0.002393708822073721,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
3024.2.a.h,1,3024,24.14676157123519,0.005251454542172215,1.0,1.0,-0.0,inf
3024.2.a.i,1,3024,24.14676157123519,-0.0022279907197437134,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
3024.2.a.j,1,3024,24.14676157123519,0.01600217811380575,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
3024.2.a.k,1,3024,24.14676157123519,-0.0020231185135231645,1.0,1.0,-0.0,inf
3024.2.a.l,1,3024,24.14676157123519,-0.002537997045525627,0.9999999999999996,0.9999999999999996,4.440892098500625e-16,inf
3024.2.a.m,1,3024,24.14676157123519,-0.0013770448469609552,0.9999999999999999,0.9999999999999999,1.1102230246251564e-16,inf
3024.2.a.n,1,3024,24.14676157123519,-0.0023721152000497794,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
3024.2.a.o,1,3024,24.14676157123519,0.0002049703762589424,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
3024.2.a.p,1,3024,24.14676157123519,0.0002049703762589424,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
3024.2.a.q,1,3024,24.14676157123519,0.0020304120608689324,1.0,1.0,-0.0,inf
3024.2.a.r,1,3024,24.14676157123519,-0.004678994958692527,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
3024.2.a.s,1,3024,24.14676157123519,-0.00406754666884118,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
3024.2.a.t,1,3024,24.14676157123519,0.0010573733350645491,0.9999999999999999,0.9999999999999999,1.1102230246251564e-16,inf
3024.2.a.u,1,3024,24.14676157123519,-0.004071545343583086,0.9999999999999996,0.9999999999999996,4.440892098500625e-16,inf
3024.2.a.v,1,3024,24.14676157123519,-0.001015724683328529,1.0,1.0,-0.0,inf
3024.2.a.w,1,3024,24.14676157123519,0.009845434216452616,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
3024.2.a.x,1,3024,24.14676157123519,-0.0022577162541398835,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
3024.2.a.y,1,3024,24.14676157123519,-0.005440580999880829,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
3024.2.a.z,1,3024,24.14676157123519,-0.005238742713297237,0.9999999999999996,0.9999999999999996,4.440892098500625e-16,inf
3025.2.a.a,1,3025,24.154746611437314,-0.004955893041621115,0.9999999999999999,0.9999999999999999,1.1102230246251564e-16,inf
3025.2.a.b,1,3025,24.154746611437314,-0.0029481566029258264,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
3025.2.a.ba,4,3025,24.154746611437314,-0.002625140563276113,1.0,0.9999999999999999,1.1102230246251564e-16,inf
3025.2.a.bc,4,3025,24.154746611437314,-0.0035070627252296793,1.0,0.9999999999999997,3.330669073875469e-16,inf
3025.2.a.bd,4,3025,24.154746611437314,-0.0014722483655127015,1.0,0.9999999999999998,2.220446049250313e-16,inf
3025.2.a.be,4,3025,24.154746611437314,-0.0025827742315156863,0.9999999999999999,0.9999999999999998,2.220446049250313e-16,inf
3025.2.a.bf,6,3025,24.154746611437314,-0.004923383069259982,0.9999999999999998,0.9999999999999997,3.330669073875469e-16,inf
3025.2.a.bg,6,3025,24.154746611437314,-0.0013349928309838305,0.9999999999999998,0.9999999999999997,3.330669073875469e-16,inf
3025.2.a.bh,6,3025,24.154746611437314,-0.005187646542491027,0.9999999999999998,0.9999999999999997,3.330669073875469e-16,inf
3025.2.a.bi,8,3025,24.154746611437314,-0.0012270881607749924,1.0,0.9999999999999997,3.330669073875469e-16,inf
3025.2.a.bj,8,3025,24.154746611437314,-0.000659713587528476,1.0,0.9999999999999997,3.330669073875469e-16,inf
3025.2.a.bk,8,3025,24.154746611437314,-0.001677030573198448,1.0,0.9999999999999997,3.330669073875469e-16,inf
3025.2.a.bl,8,3025,24.154746611437314,-0.0012060196324979902,1.0,0.9999999999999997,3.330669073875469e-16,inf
3025.2.a.bm,8,3025,24.154746611437314,0.007190342610167178,1.0,0.9999999999999997,3.330669073875469e-16,inf
3025.2.a.bn,8,3025,24.154746611437314,-0.0022509925986371835,1.0,0.9999999999999997,3.330669073875469e-16,inf
3025.2.a.bo,12,3025,24.154746611437314,0.0019448661098566454,1.0,0.9999999999999999,1.1102230246251564e-16,inf
3025.2.a.c,1,3025,24.154746611437314,-0.012433360435071504,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
3025.2.a.e,1,3025,24.154746611437314,0.006615897330382845,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
3025.2.a.f,1,3025,24.154746611437314,-0.0036983297495966805,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
3025.2.a.g,1,3025,24.154746611437314,-0.003230119467292169,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
3025.2.a.h,2,3025,24.154746611437314,-0.0028910238076551285,0.9999999999999998,0.9999999999999997,3.330669073875469e-16,inf
3025.2.a.i,2,3025,24.154746611437314,-0.005980714791096221,1.0,0.9999999999999998,2.220446049250313e-16,inf
3025.2.a.j,2,3025,24.154746611437314,-0.0006099062710091179,0.9999999999999996,0.9999999999999996,4.440892098500625e-16,inf
3025.2.a.l,2,3025,24.154746611437314,-0.0015829926492894981,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
3025.2.a.m,2,3025,24.154746611437314,-0.006025403503576103,1.0,0.9999999999999998,2.220446049250313e-16,inf
3025.2.a.n,2,3025,24.154746611437314,0.010461371951991701,0.9999999999999998,0.9999999999999997,3.330669073875469e-16,inf
3025.2.a.o,2,3025,24.154746611437314,-0.005554368877563044,0.9999999999999999,0.9999999999999998,2.220446049250313e-16,inf
3025.2.a.p,3,3025,24.154746611437314,0.0006997609656490711,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
3025.2.a.q,3,3025,24.154746611437314,0.0124492671886984,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
3025.2.a.r,3,3025,24.154746611437314,0.0013471782677897271,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
3025.2.a.s,3,3025,24.154746611437314,0.013372481000293006,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
3025.2.a.t,3,3025,24.154746611437314,0.0007709994997366402,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
3025.2.a.u,3,3025,24.154746611437314,0.009661296072694286,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
3025.2.a.v,4,3025,24.154746611437314,-0.0049464477283975555,1.0,0.9999999999999997,3.330669073875469e-16,inf
3025.2.a.w,4,3025,24.154746611437314,-0.0027438538838226805,1.0,0.9999999999999998,2.220446049250313e-16,inf
3025.2.a.x,4,3025,24.154746611437314,-0.003827027131198631,1.0,0.9999999999999997,3.330669073875469e-16,inf
3025.2.a.y,4,3025,24.154746611437314,0.00032328191200692747,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
3025.2.a.z,4,3025,24.154746611437314,0.0004843734548547229,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
3026.2.a.a,1,3026,24.162731651639444,-0.004497820739234749,0.9999999999999999,0.9999999999999999,1.1102230246251564e-16,inf
3026.2.a.b,1,3026,24.162731651639444,-0.008994447193371157,0.9999999999999999,0.9999999999999999,1.1102230246251564e-16,inf
3026.2.a.c,1,3026,24.162731651639444,-0.002571150345032629,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
3026.2.a.d,1,3026,24.162731651639444,-0.006225237212061945,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
3026.2.a.e,1,3026,24.162731651639444,0.03590390763520908,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
3026.2.a.f,2,3026,24.162731651639444,0.00254340231326808,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
3026.2.a.g,2,3026,24.162731651639444,-0.006321155858341055,0.9999999999999998,0.9999999999999996,4.440892098500625e-16,inf
3026.2.a.h,2,3026,24.162731651639444,0.0038154655735083897,0.9999999999999998,0.9999999999999996,4.440892098500625e-16,inf
3026.2.a.i,9,3026,24.162731651639444,-0.0022776048209640367,1.0,0.9999999999999996,4.440892098500625e-16,inf
3026.2.a.j,9,3026,24.162731651639444,-0.0036742197363429942,1.0,0.9999999999999997,3.330669073875469e-16,inf
3026.2.a.k,9,3026,24.162731651639444,-0.0018607771269985099,0.9999999999999999,0.9999999999999996,4.440892098500625e-16,inf
3026.2.a.l,13,3026,24.162731651639444,-0.0034660794548750365,0.9999999999999998,0.9999999999999997,3.330669073875469e-16,inf
3026.2.a.m,14,3026,24.162731651639444,0.004390439671300637,0.9999999999999999,0.9999999999999996,4.440892098500625e-16,inf
3026.2.a.n,17,3026,24.162731651639444,-0.0011332248067331047,1.0,0.9999999999999997,3.330669073875469e-16,inf
3026.2.a.o,18,3026,24.162731651639444,0.007082731436587517,1.0,0.9999999999999998,2.220446049250313e-16,inf
3026.2.a.p,19,3026,24.162731651639444,0.02076317132458512,1.0,0.9999999999999994,5.551115123125782e-16,inf
3027.2.a.a,1,3027,24.170716691841573,0.04750486810989801,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
3027.2.a.b,2,3027,24.170716691841573,0.008700628436483799,1.0,0.9999999999999998,2.220446049250313e-16,inf
3027.2.a.c,30,3027,24.170716691841573,0.5866449051255145,1.0,0.9999999999999996,4.440892098500625e-16,inf
3027.2.a.d,41,3027,24.170716691841573,0.3726858490078294,1.0,0.9999999999999999,1.1102230246251564e-16,inf
3027.2.a.e,43,3027,24.170716691841573,0.24843205817285427,1.0,0.9999999999999997,3.330669073875469e-16,inf
3027.2.a.f,52,3027,24.170716691841573,0.8664868055693571,1.0,0.9999999999999997,3.330669073875469e-16,inf
3028.2.a.a,29,3028,24.1787017320437,0.5412797298221029,1.0,0.9999999999999998,2.220446049250313e-16,inf
3028.2.a.b,34,3028,24.1787017320437,0.3305019753354442,1.0,0.9999999999999998,2.220446049250313e-16,inf
3029.2.a.a,2,3029,24.186686772245828,0.02547474542885805,0.9999999999999998,0.9999999999999997,3.330669073875469e-16,inf
3029.2.a.b,49,3029,24.186686772245828,0.5046874941980565,1.0,0.9999999999999997,3.330669073875469e-16,inf
3029.2.a.c,50,3029,24.186686772245828,0.6119515261904429,1.0,0.9999999999999997,3.330669073875469e-16,inf
3029.2.a.d,65,3029,24.186686772245828,0.7749660787261348,1.0,0.9999999999999997,3.330669073875469e-16,inf
3029.2.a.e,67,3029,24.186686772245828,0.21820784134548546,1.0,0.9999999999999997,3.330669073875469e-16,inf
3030.2.a.a,1,3030,24.19467181244796,0.007389851268866995,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
3030.2.a.b,1,3030,24.19467181244796,-0.002756460844518202,0.9999999999999996,0.9999999999999996,4.440892098500625e-16,inf
3030.2.a.ba,5,3030,24.19467181244796,-0.0008643636903351733,0.9999999999999998,0.9999999999999997,3.330669073875469e-16,inf
3030.2.a.bb,5,3030,24.19467181244796,0.00524703421694994,1.0,0.9999999999999997,3.330669073875469e-16,inf
3030.2.a.bc,5,3030,24.19467181244796,-0.0007150548353275077,1.0,0.9999999999999997,3.330669073875469e-16,inf
3030.2.a.bd,6,3030,24.19467181244796,0.0025948052615290215,1.0,0.9999999999999996,4.440892098500625e-16,inf
3030.2.a.be,7,3030,24.19467181244796,9.447351107282185e-05,1.0,1.0,-0.0,inf
3030.2.a.c,1,3030,24.19467181244796,-0.005036281387133834,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
3030.2.a.d,1,3030,24.19467181244796,-0.002841729570487741,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
3030.2.a.e,1,3030,24.19467181244796,-0.004665958414961758,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
3030.2.a.f,1,3030,24.19467181244796,-0.004163171066971136,0.9999999999999996,0.9999999999999996,4.440892098500625e-16,inf
3030.2.a.g,1,3030,24.19467181244796,-0.006986292417142661,0.9999999999999996,0.9999999999999996,4.440892098500625e-16,inf
3030.2.a.h,1,3030,24.19467181244796,-0.0034509382295258456,0.9999999999999996,0.9999999999999996,4.440892098500625e-16,inf
3030.2.a.i,1,3030,24.19467181244796,-0.004615836868961897,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
3030.2.a.j,1,3030,24.19467181244796,-0.006629666262026931,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
3030.2.a.k,1,3030,24.19467181244796,-0.005636988955677527,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
3030.2.a.l,1,3030,24.19467181244796,-0.002838323147458976,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
3030.2.a.m,1,3030,24.19467181244796,0.002932399434056897,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
3030.2.a.n,1,3030,24.19467181244796,-0.0011086226496817271,0.9999999999999996,0.9999999999999996,4.440892098500625e-16,inf
3030.2.a.o,1,3030,24.19467181244796,0.0026619263233560162,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
3030.2.a.p,1,3030,24.19467181244796,-0.0026069623423659485,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
3030.2.a.q,1,3030,24.19467181244796,0.004159371297968704,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
3030.2.a.r,1,3030,24.19467181244796,0.0012074928492909578,0.9999999999999999,0.9999999999999999,1.1102230246251564e-16,inf
3030.2.a.s,1,3030,24.19467181244796,-0.00017506559155587836,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
3030.2.a.t,1,3030,24.19467181244796,-0.003545765813541853,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
3030.2.a.u,1,3030,24.19467181244796,-0.0029804231353285976,0.9999999999999997,0.9999999999999997,3.330669073875469e-16,inf
3030.2.a.v,2,3030,24.19467181244796,3.1019895569182794e-05,0.9999999999999997,0.9999999999999996,4.440892098500625e-16,inf
3030.2.a.w,3,3030,24.19467181244796,-0.0006500575727399813,0.9999999999999998,0.9999999999999997,3.330669073875469e-16,inf
3030.2.a.x,3,3030,24.19467181244796,0.0006661386756091159,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
3030.2.a.y,4,3030,24.19467181244796,6.189763284964094e-05,1.0,0.9999999999999998,2.220446049250313e-16,inf
3030.2.a.z,4,3030,24.19467181244796,0.0022898376364236415,0.9999999999999998,0.9999999999999994,5.551115123125782e-16,inf
3031.2.a.a,2,3031,24.202656852650083,0.0022211819517098962,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
3031.2.a.b,44,3031,24.202656852650083,0.2761281083170225,1.0,0.9999999999999997,3.330669073875469e-16,inf
3031.2.a.c,46,3031,24.202656852650083,0.4863318826090346,1.0,0.9999999999999997,3.330669073875469e-16,inf
3031.2.a.d,62,3031,24.202656852650083,0.6711030384863068,1.0,0.9999999999999999,1.1102230246251564e-16,inf
3031.2.a.e,63,3031,24.202656852650083,0.44895618014643646,1.0,0.9999999999999999,1.1102230246251564e-16,inf
3032.2.a.a,1,3032,24.21064189285221,-0.009739644940370652,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
3032.2.a.b,1,3032,24.21064189285221,0.002895467707038461,0.9999999999999996,0.9999999999999996,4.440892098500625e-16,inf
3032.2.a.c,19,3032,24.21064189285221,-0.007685780263718147,1.0,0.9999999999999997,3.330669073875469e-16,inf
3032.2.a.d,23,3032,24.21064189285221,0.4479191647752541,1.0,0.9999999999999997,3.330669073875469e-16,inf
3032.2.a.e,23,3032,24.21064189285221,0.2927832196279337,1.0,0.9999999999999998,2.220446049250313e-16,inf
3032.2.a.f,28,3032,24.21064189285221,0.41250570751818216,1.0,0.9999999999999998,2.220446049250313e-16,inf
3033.2.a.a,1,3033,24.218626933054345,-0.006157600106147165,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
3033.2.a.b,1,3033,24.218626933054345,0.011771406107074474,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
3033.2.a.c,6,3033,24.218626933054345,0.0035284088235216144,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,inf
3033.2.a.d,7,3033,24.218626933054345,0.003033183180726861,0.9999999999999999,0.9999999999999997,3.330669073875469e-16,inf
3033.2.a.e,10,3033,24.218626933054345,-0.0005323886660641302,1.0,1.0,-0.0,inf
3033.2.a.f,12,3033,24.218626933054345,-0.0027058643002649606,1.0,0.9999999999999996,4.440892098500625e-16,inf
3033.2.a.g,15,3033,24.218626933054345,-0.0036963393932623358,1.0,0.9999999999999997,3.330669073875469e-16,inf
3033.2.a.h,17,3033,24.218626933054345,-0.0049681140655481095,1.0,0.9999999999999996,4.440892098500625e-16,inf
3033.2.a.i,18,3033,24.218626933054345,-0.0003380617961695705,1.0,0.9999999999999998,2.220446049250313e-16,inf
3033.2.a.j,21,3033,24.218626933054345,0.00517807582646194,1.0,0.9999999999999998,2.220446049250313e-16,inf
3033.2.a.k,32,3033,24.218626933054345,0.18333333333333332,1.0,0.9999999999999999,1.1102230246251564e-16,inf
3034.2.a.a,1,3034,24.226611973256468,-0.0036657026469910006,0.9999999999999996,0.9999999999999996,4.440892098500625e-16,inf
3034.2.a.b,2,3034,24.226611973256468,0.009649306601488696,0.9999999999999998,0.9999999999999997,3.330669073875469e-16,inf
